hour,PULocationID,dayofweek,demanda
13,262,5,17.61
13,262,6,15.06
13,263,0,16.92
13,263,1,17.84
13,263,2,17.61
13,263,3,18.54
13,263,4,23.52
13,263,5,24.1
13,263,6,20.05
14,4,0,0.12
14,4,1,0.23
14,4,2,0.12
14,4,3,0.46
14,4,4,0.81
14,4,5,0.46
14,4,6,0.81
14,12,0,1.51
14,12,1,0.7
14,12,2,0.7
14,12,3,1.16
14,12,4,0.46
14,12,5,0.93
14,12,6,1.85
14,13,0,7.3
14,13,1,6.72
14,13,2,7.65
14,13,3,10.89
14,13,4,7.53
14,13,5,6.26
14,13,6,5.91
14,24,0,3.36
14,24,1,3.24
14,24,2,2.2
14,24,3,2.43
14,24,4,3.48
14,24,5,2.9
14,24,6,4.06
14,41,0,2.2
14,41,1,2.09
14,41,2,3.13
14,41,3,2.2
14,41,4,2.9
14,41,5,3.01
14,41,6,2.2
14,42,0,0.7
14,42,1,0.58
14,42,2,0.93
14,42,3,0.81
14,42,4,0.81
14,42,5,0.35
14,42,6,0.58
14,43,0,26.19
14,43,1,26.77
14,43,2,19.81
14,43,3,32.21
14,43,4,30.71
14,43,5,27.35
14,43,6,30.36
14,45,0,0.81
14,45,1,0.93
14,45,2,0.93
14,45,3,1.97
14,45,4,1.16
14,45,5,1.85
14,45,6,1.27
14,48,0,18.54
14,48,1,18.66
14,48,2,18.66
14,48,3,20.39
14,48,4,20.16
14,48,5,21.55
14,48,6,22.36
14,50,0,5.68
14,50,1,9.97
14,50,2,6.14
14,50,3,6.49
14,50,4,7.65
14,50,5,8.11
14,50,6,5.45
14,68,0,22.94
14,68,1,25.03
14,68,2,25.96
14,68,3,26.19
14,68,4,23.41
14,68,5,32.21
14,68,6,30.01
14,74,0,1.97
14,74,1,1.74
14,74,2,1.97
14,74,3,2.43
14,74,4,2.9
14,74,5,2.9
14,74,6,2.2
14,75,0,7.3
14,75,1,8.34
14,75,2,8.23
14,75,3,7.3
14,75,4,9.62
14,75,5,5.79
14,75,6,5.45
14,79,0,9.27
14,79,1,11.59
14,79,2,12.17
14,79,3,13.21
14,79,4,16.22
14,79,5,21.44
14,79,6,16.11
14,87,0,5.79
14,87,1,3.82
14,87,2,4.52
14,87,3,5.33
14,87,4,7.3
14,87,5,6.14
14,87,6,4.98
14,88,0,2.67
14,88,1,4.06
14,88,2,3.71
14,88,3,4.87
14,88,4,3.59
14,88,5,3.94
14,88,6,3.01
14,90,0,14.6
14,90,1,13.56
14,90,2,15.18
14,90,3,16.8
14,90,4,14.83
14,90,5,18.89
14,90,6,17.96
14,100,0,15.76
14,100,1,18.19
14,100,2,16.8
14,100,3,19.24
14,100,4,14.72
14,100,5,15.87
14,100,6,14.72
14,107,0,16.34
14,107,1,17.5
14,107,2,19.7
14,107,3,20.28
14,107,4,23.29
14,107,5,20.28
14,107,6,20.51
14,113,0,11.12
14,113,1,12.28
14,113,2,13.79
14,113,3,13.9
14,113,4,15.76
14,113,5,15.06
14,113,6,13.33
14,114,0,6.84
14,114,1,7.07
14,114,2,6.37
14,114,3,8.0
14,114,4,11.01
14,114,5,12.86
14,114,6,8.81
14,116,0,0.81
14,116,1,0.58
14,116,2,0.35
14,116,3,0.58
14,116,4,0.58
14,116,5,0.35
14,116,6,0.81
14,125,0,3.24
14,125,1,2.9
14,125,2,4.98
14,125,3,4.87
14,125,4,2.9
14,125,5,4.52
14,125,6,5.33
14,127,1,0.12
14,127,4,0.12
14,127,5,0.23
14,127,6,0.12
14,128,1,0.12
14,137,0,14.14
14,137,1,12.63
14,137,2,12.51
14,137,3,13.9
14,137,4,13.56
14,137,5,9.5
14,137,6,7.53
14,140,0,28.39
14,140,1,30.59
14,140,2,32.21
14,140,3,31.17
14,140,4,27.81
14,140,5,15.76
14,140,6,17.5
14,141,0,27.46
14,141,1,30.48
14,141,2,31.63
14,141,3,29.9
14,141,4,32.44
14,141,5,29.08
14,141,6,27.0
14,142,0,30.36
14,142,1,37.08
14,142,2,34.3
14,142,3,39.05
14,142,4,36.15
14,142,5,34.41
14,142,6,32.91
14,143,0,11.12
14,143,1,12.86
14,143,2,12.86
14,143,3,13.56
14,143,4,14.02
14,143,5,10.89
14,143,6,13.21
14,144,0,5.91
14,144,1,7.53
14,144,2,7.65
14,144,3,8.69
14,144,4,9.39
14,144,5,12.28
14,144,6,7.53
14,148,0,4.4
14,148,1,3.82
14,148,2,3.13
14,148,3,3.94
14,148,4,5.91
14,148,5,7.3
14,148,6,6.49
14,151,0,8.81
14,151,1,8.34
14,151,2,8.34
14,151,3,7.88
14,151,4,9.5
14,151,5,9.73
14,151,6,8.34
14,152,0,0.58
14,152,1,0.7
14,152,2,0.35
14,152,3,0.35
14,152,4,0.35
14,152,5,0.46
14,152,6,0.7
14,153,1,0.12
14,158,0,6.49
14,158,1,7.07
14,158,2,6.03
14,158,3,8.11
14,158,4,8.23
14,158,5,12.51
14,158,6,6.03
14,161,0,62.46
14,161,1,66.86
14,161,2,76.48
14,161,3,73.35
14,161,4,59.91
14,161,5,42.29
14,161,6,39.98
14,162,0,41.02
14,162,1,46.81
14,162,2,50.98
14,162,3,48.32
14,162,4,38.82
14,162,5,29.55
14,162,6,32.1
14,163,0,34.99
14,163,1,35.11
14,163,2,40.79
14,163,3,44.15
14,163,4,39.17
14,163,5,28.16
14,163,6,30.82
14,164,0,22.6
14,164,1,26.07
14,164,2,27.23
14,164,3,26.65
14,164,4,23.52
14,164,5,21.9
14,164,6,19.81
14,166,0,6.49
14,166,1,6.84
14,166,2,5.68
14,166,3,8.0
14,166,4,5.21
14,166,5,4.98
14,166,6,2.9
14,170,0,33.6
14,170,1,36.27
14,170,2,40.56
14,170,3,36.96
14,170,4,36.04
14,170,5,28.62
14,170,6,30.01
14,186,0,33.37
14,186,1,28.62
14,186,2,33.6
14,186,3,36.04
14,186,4,30.48
14,186,5,39.51
14,186,6,33.02
14,202,4,0.23
14,209,0,0.58
14,209,1,1.39
14,209,2,2.09
14,209,3,2.09
14,209,4,1.16
14,209,5,2.2
14,209,6,2.55
14,211,0,7.88
14,211,1,7.07
14,211,2,6.14
14,211,3,7.3
14,211,4,7.88
14,211,5,9.85
14,211,6,9.15
14,224,0,0.7
14,224,1,1.16
14,224,2,1.04
14,224,3,1.51
14,224,4,0.81
14,224,5,1.39
14,224,6,1.27
14,229,0,22.94
14,229,1,19.7
14,229,2,20.16
14,229,3,23.06
14,229,4,21.21
14,229,5,18.19
14,229,6,18.89
14,230,0,28.39
14,230,1,31.05
14,230,2,36.85
14,230,3,34.99
14,230,4,30.71
14,230,5,23.52
14,230,6,27.11
14,231,0,11.24
14,231,1,13.67
14,231,2,14.37
14,231,3,14.95
14,231,4,12.51
14,231,5,12.86
14,231,6,10.78
14,232,0,0.81
14,232,1,0.58
14,232,2,1.16
14,232,3,0.7
14,232,4,0.81
14,232,5,1.27
14,232,6,1.27
14,233,0,14.37
14,233,1,16.92
14,233,2,14.72
14,233,3,15.76
14,233,4,17.15
14,233,5,11.47
14,233,6,12.4
14,234,0,26.88
14,234,1,33.49
14,234,2,32.68
14,234,3,35.11
14,234,4,30.94
14,234,5,29.2
14,234,6,25.61
14,236,0,57.94
14,236,1,63.85
14,236,2,64.08
14,236,3,67.09
14,236,4,61.99
14,236,5,49.02
14,236,6,46.93
14,237,0,62.11
14,237,1,76.59
14,237,2,77.87
14,237,3,76.94
14,237,4,69.29
14,237,5,52.95
14,237,6,38.59
14,238,0,19.47
14,238,1,24.1
14,238,2,26.07
14,238,3,23.64
14,238,4,25.96
14,238,5,18.54
14,238,6,24.1
14,239,0,35.23
14,239,1,32.56
14,239,2,34.88
14,239,3,36.15
14,239,4,40.9
14,239,5,36.04
14,239,6,38.7
14,243,0,0.12
14,243,2,0.23
14,243,5,0.23
14,243,6,0.23
14,244,0,0.58
14,244,1,0.7
14,244,2,0.93
14,244,3,0.93
14,244,4,0.7
14,244,5,0.46
14,244,6,0.46
14,246,0,17.27
14,246,1,20.74
14,246,2,18.89
14,246,3,21.32
14,246,4,17.5
14,246,5,27.0
14,246,6,19.24
14,249,0,12.17
14,249,1,12.4
14,249,2,11.94
14,249,3,13.44
14,249,4,14.25
14,249,5,22.02
14,249,6,16.22
14,261,0,7.88
14,261,1,8.34
14,261,2,6.72
14,261,3,7.07
14,261,4,6.26
14,261,5,7.42
14,261,6,10.2
14,262,0,12.4
14,262,1,15.06
14,262,2,16.22
14,262,3,14.83
14,262,4,16.92
14,262,5,15.18
14,262,6,15.06
14,263,0,18.42
14,263,1,17.84
14,263,2,17.61
14,263,3,21.9
14,263,4,20.74
14,263,5,25.49
14,263,6,19.93
15,4,0,0.35
15,4,1,0.35
15,4,2,0.35
15,4,3,0.12
15,4,4,0.35
15,4,5,0.35
15,4,6,0.23
15,12,0,1.51
15,12,1,1.04
15,12,2,0.7
15,12,3,1.39
15,12,4,0.93
15,12,5,0.7
15,12,6,1.27
15,13,0,7.53
15,13,1,6.49
15,13,2,9.73
15,13,3,8.11
15,13,4,8.69
15,13,5,7.76
15,13,6,5.21
15,24,0,3.36
15,24,1,2.9
15,24,2,2.9
15,24,3,3.59
15,24,4,3.59
15,24,5,1.97
15,24,6,2.78
15,41,0,1.85
15,41,1,2.43
15,41,2,2.09
15,41,3,1.97
15,41,4,3.24
15,41,5,2.09
15,41,6,2.55
15,42,0,0.81
15,42,1,1.04
15,42,2,0.46
15,42,3,0.81
15,42,4,0.81
15,42,5,1.04
15,42,6,0.58
15,43,0,27.69
15,43,1,30.36
15,43,2,22.94
15,43,3,32.33
15,43,4,28.97
15,43,5,35.11
15,43,6,26.07
15,45,0,0.46
15,45,1,1.62
15,45,2,1.62
15,45,3,1.16
15,45,4,2.2
15,45,5,1.51
15,45,6,2.09
15,48,0,18.31
15,48,1,19.81
15,48,2,19.0
15,48,3,20.51
15,48,4,20.63
15,48,5,23.99
15,48,6,19.93
15,50,0,5.56
15,50,1,5.21
15,50,2,4.75
15,50,3,5.1
15,50,4,8.23
15,50,5,7.42
15,50,6,5.79
15,68,0,24.33
15,68,1,25.38
15,68,2,28.27
15,68,3,28.39
15,68,4,28.04
15,68,5,29.66
15,68,6,26.19
15,74,0,1.39
15,74,1,1.85
15,74,2,1.97
15,74,3,2.2
15,74,4,2.32
15,74,5,2.55
15,74,6,1.85
15,75,0,7.76
15,75,1,9.27
15,75,2,9.62
15,75,3,9.15
15,75,4,9.62
15,75,5,6.72
15,75,6,5.56
15,79,0,11.12
15,79,1,9.27
15,79,2,12.17
15,79,3,12.17
15,79,4,13.44
15,79,5,23.52
15,79,6,18.89
15,87,0,6.37
15,87,1,5.1
15,87,2,5.33
15,87,3,6.14
15,87,4,6.49
15,87,5,6.03
15,87,6,5.1
15,88,0,3.82
15,88,1,4.17
15,88,2,5.21
15,88,3,4.87
15,88,4,4.87
15,88,5,4.4
15,88,6,3.24
15,90,0,12.98
15,90,1,14.83
15,90,2,17.38
15,90,3,15.53
15,90,4,17.96
15,90,5,21.09
15,90,6,17.38
15,100,0,14.48
15,100,1,14.14
15,100,2,17.03
15,100,3,17.03
15,100,4,18.19
15,100,5,16.11
15,100,6,14.95
15,107,0,15.76
15,107,1,20.97
15,107,2,21.67
15,107,3,20.74
15,107,4,21.55
15,107,5,21.09
15,107,6,18.19
15,113,0,14.72
15,113,1,11.82
15,113,2,13.09
15,113,3,14.83
15,113,4,13.9
15,113,5,16.22
15,113,6,13.79
15,114,0,8.34
15,114,1,7.65
15,114,2,7.53
15,114,3,9.04
15,114,4,8.57
15,114,5,13.67
15,114,6,9.97
15,116,0,0.7
15,116,1,0.7
15,116,2,0.93
15,116,3,0.46
15,116,4,0.58
15,116,5,0.7
15,116,6,0.46
15,125,0,4.29
15,125,1,4.87
15,125,2,5.79
15,125,3,5.45
15,125,4,4.17
15,125,5,5.68
15,125,6,5.21
15,127,1,0.12
15,127,5,0.23
15,137,0,12.4
15,137,1,13.67
15,137,2,15.3
15,137,3,15.3
15,137,4,13.9
15,137,5,10.08
15,137,6,8.11
15,140,0,30.94
15,140,1,33.49
15,140,2,36.85
15,140,3,30.13
15,140,4,30.24
15,140,5,18.42
15,140,6,14.48
15,141,0,27.81
15,141,1,28.27
15,141,2,27.69
15,141,3,26.3
15,141,4,24.91
15,141,5,26.42
15,141,6,24.57
15,142,0,34.41
15,142,1,38.24
15,142,2,37.89
15,142,3,36.73
15,142,4,33.37
15,142,5,40.44
15,142,6,34.99
15,143,0,12.86
15,143,1,14.6
15,143,2,14.14
15,143,3,16.92
15,143,4,14.95
15,143,5,12.17
15,143,6,11.59
15,144,0,6.72
15,144,1,6.6
15,144,2,8.46
15,144,3,7.42
15,144,4,10.08
15,144,5,12.4
15,144,6,7.76
15,148,0,3.71
15,148,1,3.82
15,148,2,4.29
15,148,3,4.75
15,148,4,4.63
15,148,5,6.37
15,148,6,6.49
15,151,0,8.0
15,151,1,8.23
15,151,2,9.04
15,151,3,9.5
15,151,4,10.43
15,151,5,10.08
15,151,6,10.54
15,152,0,0.23
15,152,1,0.93
15,152,2,0.46
15,152,3,0.7
15,152,4,0.93
15,152,5,0.7
15,152,6,0.35
15,158,0,6.95
15,158,1,6.14
15,158,2,9.39
15,158,3,8.11
15,158,4,9.04
15,158,5,10.31
15,158,6,9.39
15,161,0,58.17
15,161,1,71.73
15,161,2,73.58
15,161,3,74.16
15,161,4,62.92
15,161,5,48.55
15,161,6,42.06
15,162,0,42.87
15,162,1,44.15
15,162,2,48.09
15,162,3,49.13
15,162,4,37.78
15,162,5,30.36
15,162,6,25.84
15,163,0,29.32
15,163,1,40.32
15,163,2,38.7
15,163,3,38.82
15,163,4,32.68
15,163,5,30.71
15,163,6,25.72
15,164,0,25.49
15,164,1,24.33
15,164,2,25.49
15,164,3,27.0
15,164,4,24.57
15,164,5,21.32
15,164,6,20.39
15,166,0,6.84
15,166,1,6.72
15,166,2,6.26
15,166,3,6.6
15,166,4,7.42
15,166,5,5.21
15,166,6,5.1
15,170,0,32.68
15,170,1,41.95
15,170,2,39.28
15,170,3,40.21
15,170,4,34.76
15,170,5,24.8
15,170,6,24.8
15,186,0,37.31
15,186,1,30.82
15,186,2,32.33
15,186,3,36.73
15,186,4,38.93
15,186,5,33.49
15,186,6,29.78
15,194,4,0.12
15,194,6,0.12
15,202,3,0.23
15,202,5,0.12
15,209,0,1.51
15,209,1,1.62
15,209,2,1.62
15,209,3,2.55
15,209,4,1.62
15,209,5,2.09
15,209,6,2.43
15,211,0,6.72
15,211,1,6.37
15,211,2,7.18
15,211,3,8.23
15,211,4,8.23
15,211,5,12.75
15,211,6,10.66
15,224,0,1.04
15,224,1,0.7
15,224,2,0.7
15,224,3,1.27
15,224,4,0.7
15,224,5,1.39
15,224,6,1.04
15,229,0,18.42
15,229,1,18.89
15,229,2,19.58
15,229,3,19.7
15,229,4,20.16
15,229,5,18.77
15,229,6,15.76
15,230,0,30.01
15,230,1,28.16
15,230,2,37.89
15,230,3,34.65
15,230,4,26.77
15,230,5,29.66
15,230,6,27.0
15,231,0,14.6
15,231,1,14.02
15,231,2,14.83
15,231,3,14.48
15,231,4,13.44
15,231,5,14.25
15,231,6,10.66
15,232,0,0.7
15,232,1,0.93
15,232,2,0.81
15,232,3,0.58
15,232,4,0.81
15,232,5,0.46
15,232,6,1.16
15,233,0,12.51
15,233,1,15.64
15,233,2,14.95
15,233,3,17.15
15,233,4,14.48
15,233,5,10.08
15,233,6,9.39
15,234,0,29.2
15,234,1,31.63
15,234,2,34.76
15,234,3,34.41
15,234,4,36.96
15,234,5,38.12
15,234,6,27.69
15,236,0,62.22
15,236,1,72.54
15,236,2,74.39
15,236,3,75.2
15,236,4,74.28
15,236,5,51.22
15,236,6,36.85
15,237,0,65.59
15,237,1,75.32
15,237,2,75.2
15,237,3,79.03
15,237,4,66.05
15,237,5,57.59
15,237,6,49.83
15,238,0,24.68
15,238,1,27.23
15,238,2,26.54
15,238,3,29.66
15,238,4,27.11
15,238,5,17.61
15,238,6,20.05
15,239,0,34.53
15,239,1,32.91
15,239,2,35.34
15,239,3,34.65
15,239,4,39.17
15,239,5,38.24
15,239,6,34.07
15,243,0,0.23
15,243,1,0.12
15,243,3,0.35
15,243,6,0.12
15,244,0,0.46
15,244,1,1.04
15,244,2,0.35
15,244,3,0.93
15,244,4,0.46
15,244,5,0.35
15,244,6,0.35
15,246,0,17.96
15,246,1,20.51
15,246,2,22.25
15,246,3,19.81
15,246,4,17.73
15,246,5,28.97
15,246,6,21.55
15,249,0,11.59
15,249,1,9.62
15,249,2,12.4
15,249,3,15.3
15,249,4,17.5
15,249,5,22.13
15,249,6,17.27
15,261,0,7.18
15,261,1,6.37
15,261,2,7.88
15,261,3,6.26
15,261,4,6.95
15,261,5,8.11
15,261,6,8.23
15,262,0,14.95
15,262,1,15.53
15,262,2,15.3
15,262,3,19.24
15,262,4,15.06
15,262,5,13.9
15,262,6,10.89
15,263,0,16.11
15,263,1,19.12
15,263,2,18.42
15,263,3,18.77
15,263,4,23.29
15,263,5,21.55
15,263,6,19.7
16,4,0,0.12
16,4,1,0.23
16,4,2,0.12
16,4,3,0.46
16,4,5,0.93
16,4,6,0.23
16,12,0,1.04
16,12,1,0.81
16,12,2,0.58
16,12,3,0.93
16,12,4,0.93
16,12,5,1.27
16,12,6,1.51
16,13,0,9.39
16,13,1,9.04
16,13,2,9.73
16,13,3,10.2
16,13,4,7.88
16,13,5,7.65
16,13,6,6.03
16,24,0,1.97
16,24,1,2.2
16,24,2,2.78
16,24,3,3.36
16,24,4,2.9
16,24,5,2.32
16,24,6,2.43
16,41,0,1.97
16,41,1,1.62
16,41,2,1.74
16,41,3,1.85
16,41,4,1.85
16,41,5,2.09
16,41,6,1.85
16,42,0,0.58
16,42,1,0.81
16,42,2,0.7
16,42,3,0.58
16,42,4,1.51
16,42,5,0.81
16,42,6,0.58
16,43,0,28.39
16,43,1,28.85
16,43,2,18.89
16,43,3,29.32
16,43,4,28.27
16,43,5,37.43
16,43,6,32.79
16,45,0,1.85
16,45,1,1.39
16,45,2,1.39
16,45,3,1.97
16,45,4,1.51
16,45,5,0.93
16,45,6,1.27
16,48,0,19.0
16,48,1,20.97
16,48,2,25.61
16,48,3,18.19
16,48,4,21.67
16,48,5,32.21
16,48,6,23.41
16,50,0,5.45
16,50,1,5.91
16,50,2,6.6
16,50,3,5.1
16,50,4,7.07
16,50,5,6.14
16,50,6,5.68
16,68,0,26.07
16,68,1,22.94
16,68,2,25.96
16,68,3,29.2
16,68,4,26.54
16,68,5,31.75
16,68,6,26.88
16,74,0,2.32
16,74,1,1.97
16,74,2,2.43
16,74,3,1.62
16,74,4,2.2
16,74,5,2.09
16,74,6,1.74
16,75,0,8.46
16,75,1,6.37
16,75,2,6.14
16,75,3,8.0
16,75,4,7.65
16,75,5,6.14
16,75,6,5.45
16,79,0,11.36
16,79,1,12.86
16,79,2,10.78
16,79,3,12.98
16,79,4,14.6
16,79,5,23.75
16,79,6,15.64
16,87,0,5.1
16,87,1,5.56
16,87,2,6.37
16,87,3,7.07
16,87,4,6.26
16,87,5,7.07
16,87,6,4.98
16,88,0,3.82
16,88,1,4.52
16,88,2,4.75
16,88,3,4.63
16,88,4,4.52
16,88,5,4.98
16,88,6,2.43
16,90,0,16.22
16,90,1,15.41
16,90,2,17.5
16,90,3,17.5
16,90,4,16.11
16,90,5,20.28
16,90,6,19.81
16,100,0,18.89
16,100,1,18.42
16,100,2,19.47
16,100,3,18.19
16,100,4,17.96
16,100,5,19.12
16,100,6,17.03
16,107,0,15.53
16,107,1,18.54
16,107,2,23.06
16,107,3,21.44
16,107,4,22.36
16,107,5,22.13
16,107,6,18.42
16,113,0,12.63
16,113,1,13.56
16,113,2,12.4
16,113,3,14.72
16,113,4,14.48
16,113,5,21.09
16,113,6,15.41
16,114,0,7.88
16,114,1,8.23
16,114,2,8.11
16,114,3,8.34
16,114,4,9.85
16,114,5,12.17
16,114,6,10.66
16,116,0,0.23
16,116,1,0.81
16,116,2,0.23
16,116,3,0.7
16,116,4,0.93
16,116,5,0.81
16,116,6,0.23
16,125,0,3.48
16,125,1,3.48
16,125,2,4.29
16,125,3,3.59
16,125,4,3.71
16,125,5,6.03
16,125,6,4.06
16,127,2,0.12
16,137,0,15.3
16,137,1,13.44
16,137,2,13.9
16,137,3,15.99
16,137,4,12.75
16,137,5,11.36
16,137,6,9.62
16,140,0,29.9
16,140,1,31.75
16,140,2,30.24
16,140,3,30.71
16,140,4,30.48
16,140,5,13.33
16,140,6,13.33
16,141,0,21.55
16,141,1,23.64
16,141,2,23.75
16,141,3,26.54
16,141,4,24.33
16,141,5,26.88
16,141,6,21.32
16,142,0,30.13
16,142,1,36.73
16,142,2,39.75
16,142,3,37.43
16,142,4,31.98
16,142,5,48.55
16,142,6,36.04
16,143,0,12.17
16,143,1,12.86
16,143,2,13.56
16,143,3,14.6
16,143,4,13.56
16,143,5,11.12
16,143,6,9.5
16,144,0,6.26
16,144,1,4.52
16,144,2,7.88
16,144,3,8.23
16,144,4,11.12
16,144,5,14.25
16,144,6,11.12
16,148,0,3.82
16,148,1,3.71
16,148,2,2.78
16,148,3,2.9
16,148,4,3.59
16,148,5,7.42
16,148,6,6.84
16,151,0,8.69
16,151,1,9.27
16,151,2,8.81
16,151,3,8.92
16,151,4,8.81
16,151,5,9.27
16,151,6,8.0
16,152,0,0.81
16,152,1,0.81
16,152,2,0.93
16,152,3,1.51
16,152,4,0.46
16,152,5,0.23
16,152,6,0.23
16,158,0,7.76
16,158,1,7.07
16,158,2,8.23
16,158,3,9.27
16,158,4,9.5
16,158,5,9.73
16,158,6,9.97
16,161,0,66.98
16,161,1,77.98
16,161,2,77.87
16,161,3,77.75
16,161,4,70.92
16,161,5,54.23
16,161,6,46.58
16,162,0,41.95
16,162,1,47.05
16,162,2,50.64
16,162,3,50.98
16,162,4,42.53
16,162,5,35.11
16,162,6,28.97
16,163,0,37.08
16,163,1,39.63
16,163,2,42.64
16,163,3,43.92
16,163,4,38.35
16,163,5,37.08
16,163,6,31.52
16,164,0,24.57
16,164,1,28.27
16,164,2,24.45
16,164,3,28.27
16,164,4,23.75
16,164,5,23.64
16,164,6,20.51
16,166,0,4.52
16,166,1,6.49
16,166,2,5.91
16,166,3,5.45
16,166,4,7.07
16,166,5,4.17
16,166,6,3.36
16,170,0,31.29
16,170,1,37.31
16,170,2,42.76
16,170,3,41.83
16,170,4,38.82
16,170,5,26.07
16,170,6,23.41
16,186,0,31.87
16,186,1,28.39
16,186,2,28.97
16,186,3,35.46
16,186,4,33.49
16,186,5,31.63
16,186,6,41.37
16,194,2,0.23
16,194,4,0.12
16,202,5,0.23
16,209,0,0.93
16,209,1,1.97
16,209,2,2.32
16,209,3,1.85
16,209,4,1.39
16,209,5,2.32
16,209,6,2.09
16,211,0,6.72
16,211,1,6.84
16,211,2,7.18
16,211,3,7.88
16,211,4,8.46
16,211,5,14.14
16,211,6,9.62
16,224,0,0.35
16,224,1,0.81
16,224,2,0.93
16,224,3,1.04
16,224,4,1.39
16,224,5,1.16
16,224,6,1.16
16,229,0,14.25
16,229,1,19.35
16,229,2,17.84
16,229,3,18.08
16,229,4,18.31
16,229,5,15.76
16,229,6,14.83
16,230,0,30.71
16,230,1,37.08
16,230,2,51.22
16,230,3,45.08
16,230,4,34.88
16,230,5,46.58
16,230,6,33.14
16,231,0,12.17
16,231,1,13.79
16,231,2,17.15
16,231,3,15.87
16,231,4,13.9
16,231,5,13.67
16,231,6,10.54
16,232,0,0.93
16,232,1,0.58
16,232,2,0.81
16,232,3,0.81
16,232,4,1.04
16,232,5,0.7
16,232,6,1.51
16,233,0,13.44
16,233,1,14.6
16,233,2,17.15
16,233,3,16.8
16,233,4,16.8
16,233,5,11.82
16,233,6,9.62
16,234,0,30.59
16,234,1,33.49
16,234,2,37.78
16,234,3,40.9
16,234,4,34.18
16,234,5,30.71
16,234,6,26.07
16,236,0,58.29
16,236,1,61.53
16,236,2,59.44
16,236,3,69.87
16,236,4,58.52
16,236,5,46.23
16,236,6,44.5
16,237,0,61.76
16,237,1,63.85
16,237,2,65.7
16,237,3,75.2
16,237,4,64.43
16,237,5,55.74
16,237,6,44.5
16,238,0,19.0
16,238,1,21.78
16,238,2,25.14
16,238,3,22.94
16,238,4,22.36
16,238,5,17.73
16,238,6,17.61
16,239,0,29.43
16,239,1,31.87
16,239,2,39.63
16,239,3,36.73
16,239,4,36.38
16,239,5,38.59
16,239,6,36.38
16,243,1,0.23
16,243,3,0.12
16,243,4,0.12
16,243,5,0.23
16,244,0,0.7
16,244,1,0.7
16,244,2,0.35
16,244,3,1.04
16,244,4,0.81
16,244,5,0.46
16,246,0,22.25
16,246,1,20.28
16,246,2,23.64
16,246,3,18.66
16,246,4,22.36
16,246,5,23.87
16,246,6,19.7
16,249,0,12.63
16,249,1,12.28
16,249,2,14.72
16,249,3,14.95
16,249,4,14.14
16,249,5,22.6
16,249,6,17.5
16,261,0,6.84
16,261,1,8.0
16,261,2,7.3
16,261,3,7.18
16,261,4,8.23
16,261,5,7.88
16,261,6,9.27
16,262,0,13.67
16,262,1,14.02
16,262,2,15.41
16,262,3,15.53
16,262,4,13.9
16,262,5,10.66
16,262,6,9.5
16,263,0,17.27
16,263,1,20.63
16,263,2,20.86
16,263,3,22.25
16,263,4,21.44
16,263,5,20.51
16,263,6,18.66
17,4,0,0.23
17,4,1,0.46
17,4,2,0.35
17,4,3,1.04
17,4,4,0.7
17,4,5,0.81
17,4,6,0.7
17,12,0,0.7
17,12,1,0.81
17,12,2,0.35
17,12,3,0.7
17,12,4,1.04
17,12,5,1.39
17,12,6,0.81
17,13,0,8.57
17,13,1,12.28
17,13,2,11.24
17,13,3,11.82
17,13,4,9.73
17,13,5,7.53
17,13,6,6.03
17,24,0,1.97
17,24,1,2.43
17,24,2,4.06
17,24,3,3.36
17,24,4,4.29
17,24,5,3.13
17,24,6,2.43
17,41,0,1.97
17,41,1,1.85
17,41,2,3.13
17,41,3,2.9
17,41,4,2.9
17,41,5,2.43
17,41,6,2.67
17,42,0,0.12
17,42,1,0.46
17,42,2,0.7
17,42,3,1.16
17,42,4,0.81
17,42,5,0.7
17,42,6,1.04
17,43,0,19.7
17,43,1,23.17
17,43,2,20.51
17,43,3,25.49
17,43,4,26.3
17,43,5,33.95
17,43,6,27.46
17,45,0,1.62
17,45,1,1.27
17,45,2,0.93
17,45,3,1.39
17,45,4,1.74
17,45,5,1.39
17,45,6,1.97
17,48,0,19.81
17,48,1,21.78
17,48,2,23.29
17,48,3,26.54
17,48,4,26.54
17,48,5,30.24
17,48,6,28.62
17,50,0,5.1
17,50,1,4.4
17,50,2,6.95
17,50,3,7.88
17,50,4,6.26
17,50,5,7.88
17,50,6,6.14
17,68,0,29.55
17,68,1,34.3
17,68,2,30.01
17,68,3,31.29
17,68,4,30.71
17,68,5,34.3
17,68,6,26.77
17,74,0,2.78
17,74,1,1.85
17,74,2,1.04
17,74,3,2.32
17,74,4,4.75
17,74,5,1.97
17,74,6,2.67
17,75,0,6.03
17,75,1,8.34
17,75,2,5.91
17,75,3,9.27
17,75,4,7.76
17,75,5,5.45
17,75,6,4.4
17,79,0,12.75
17,79,1,9.97
17,79,2,13.56
17,79,3,15.3
17,79,4,18.19
17,79,5,26.65
17,79,6,22.25
17,87,0,5.91
17,87,1,9.04
17,87,2,8.92
17,87,3,9.15
17,87,4,6.03
17,87,5,6.95
17,87,6,5.79
17,88,0,5.21
17,88,1,6.14
17,88,2,5.91
17,88,3,6.03
17,88,4,3.48
17,88,5,4.75
17,88,6,4.06
17,90,0,17.03
17,90,1,18.19
17,90,2,20.05
17,90,3,20.74
17,90,4,19.12
17,90,5,22.48
17,90,6,16.8
17,100,0,22.02
17,100,1,22.02
17,100,2,22.48
17,100,3,27.23
